gene_callers_id	source	accession	function	e_value
589	COG_FUNCTION	COG0575	CDP-diglyceride synthetase	1.4e-42
589	COG_CATEGORY	I	I	0
590	COG_FUNCTION	COG1408	Predicted phosphohydrolase, MPP superfamily	4.6e-146
590	COG_CATEGORY	R	R	0
591	COG_FUNCTION	COG0225	Peptide methionine sulfoxide reductase MsrA	4.6e-94
591	COG_CATEGORY	O	O	0
592	COG_FUNCTION	COG0229	Peptide methionine sulfoxide reductase MsrB	1.4e-67
592	COG_CATEGORY	O	O	0
593	COG_FUNCTION	COG2010	Cytochrome c, mono- and diheme variants	2.9e-25
593	COG_CATEGORY	C	C	0
594	COG_FUNCTION	COG2041	Periplasmic DMSO/TMAO reductase YedYZ, molybdopterin-dependent catalytic subunit	1.1e-171
594	COG_CATEGORY	C	C	0
595	COG_FUNCTION	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase	2.3e-108
595	COG_CATEGORY	I	I	0
596	COG_FUNCTION	COG0530	Ca2+/Na+ antiporter	1.8e-129
596	COG_CATEGORY	P	P	0
597	COG_FUNCTION	COG1055	Na+/H+ antiporter NhaD or related arsenite permease	2.6e-173
597	COG_CATEGORY	P	P	0
598	COG_FUNCTION	COG0579	L-2-hydroxyglutarate oxidase LhgO	2.4e-242
598	COG_CATEGORY	G	G	0
599	COG_FUNCTION	COG0178	Excinuclease UvrABC ATPase subunit	0
599	COG_CATEGORY	L	L	0
600	COG_FUNCTION	COG2814	Predicted arabinose efflux permease, MFS family	2e-171
600	COG_CATEGORY	G	G	0
601	COG_FUNCTION	COG0629	Single-stranded DNA-binding protein	1.6e-71
601	COG_CATEGORY	L	L	0
602	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	1.4e-44
602	COG_CATEGORY	K	K	0
603	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	2.4e-84
603	COG_CATEGORY	M	M	0
604	COG_FUNCTION	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	2.3e-74
604	COG_CATEGORY	R	R	0
605	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	2.6e-254
605	COG_CATEGORY	T	T	0
606	COG_FUNCTION	COG3852	Signal transduction histidine kinase, nitrogen specific	3.9e-162
606	COG_CATEGORY	T	T	0
608	COG_FUNCTION	COG0174	Glutamine synthetase	2.3e-263
608	COG_CATEGORY	E	E	0
609	COG_FUNCTION	COG1217	Predicted membrane GTPase involved in stress response	0
609	COG_CATEGORY	T	T	0
610	COG_FUNCTION	COG0400!!!COG0596	Predicted esterase!!!Pimeloyl-ACP methyl ester carboxylesterase	1.5e-155
610	COG_CATEGORY	R!!!H	R!!!H	0
611	COG_FUNCTION	COG1490	D-Tyr-tRNAtyr deacylase	5.3e-52
611	COG_CATEGORY	J	J	0
612	COG_FUNCTION	COG3203	Outer membrane protein (porin)	1.3e-94
612	COG_CATEGORY	M	M	0
613	COG_FUNCTION	COG3025	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains	1.8e-66
613	COG_CATEGORY	P	P	0
614	COG_FUNCTION	COG1226	Voltage-gated potassium channel Kch	7.1e-162
614	COG_CATEGORY	P	P	0
615	COG_FUNCTION	COG1391	Glutamine synthetase adenylyltransferase	0
615	COG_CATEGORY	O	O	0
616	COG_FUNCTION	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	3.1e-160
616	COG_CATEGORY	E!!!H	E!!!H	0
617	COG_FUNCTION	COG3642	tRNA A-37 threonylcarbamoyl transferase component Bud32	7.7e-50
617	COG_CATEGORY	J	J	0
618	COG_FUNCTION	COG3307	O-antigen ligase	2e-29
618	COG_CATEGORY	M	M	0
620	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	1.1e-34
620	COG_CATEGORY	M	M	0
621	COG_FUNCTION	COG1209	dTDP-glucose pyrophosphorylase	3.2e-83
621	COG_CATEGORY	M	M	0
622	COG_FUNCTION	COG1208	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis proteins	5.1e-158
622	COG_CATEGORY	M!!!J	M!!!J	0
623	COG_FUNCTION	COG0561	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	5.2e-53
623	COG_CATEGORY	R!!!H	R!!!H	0
624	COG_FUNCTION	COG0241	Histidinol phosphatase or a related phosphatase	1.5e-48
624	COG_CATEGORY	E	E	0
625	COG_FUNCTION	COG0859	ADP-heptose:LPS heptosyltransferase	3.5e-99
625	COG_CATEGORY	M	M	0
626	COG_FUNCTION	COG0615!!!COG2870	Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family!!!ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase	7.6e-121
626	COG_CATEGORY	M	M	0
627	COG_FUNCTION	COG0279	Phosphoheptose isomerase	1.9e-49
627	COG_CATEGORY	G	G	0
628	COG_FUNCTION	COG0451	Nucleoside-diphosphate-sugar epimerase	4.8e-124
628	COG_CATEGORY	M	M	0
629	COG_FUNCTION	COG0859	ADP-heptose:LPS heptosyltransferase	1.4e-89
629	COG_CATEGORY	M	M	0
630	COG_FUNCTION	COG0463	Glycosyltransferase involved in cell wall bisynthesis	1.3e-68
630	COG_CATEGORY	M	M	0
631	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	1.4e-82
631	COG_CATEGORY	M	M	0
632	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	1.1e-68
632	COG_CATEGORY	M	M	0
633	COG_FUNCTION	COG1560	Lauroyl/myristoyl acyltransferase	4.8e-129
633	COG_CATEGORY	I	I	0
634	COG_FUNCTION	COG0463	Glycosyltransferase involved in cell wall bisynthesis	7.4e-100
634	COG_CATEGORY	M	M	0
635	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	9.5e-73
635	COG_CATEGORY	M	M	0
636	COG_FUNCTION	COG0438	Glycosyltransferase involved in cell wall bisynthesis	4.7e-134
636	COG_CATEGORY	M	M	0
637	COG_FUNCTION	COG3660	Mitochondrial fission protein ELM1	2.4e-110
637	COG_CATEGORY	D	D	0
638	COG_FUNCTION	COG1560	Lauroyl/myristoyl acyltransferase	2.6e-133
638	COG_CATEGORY	I	I	0
639	COG_FUNCTION	COG1519	3-deoxy-D-manno-octulosonic-acid transferase	1.3e-121
639	COG_CATEGORY	M	M	0
640	COG_FUNCTION	COG1538	Outer membrane protein TolC	2.8e-181
640	COG_CATEGORY	M	M	0
641	COG_FUNCTION	COG0422	Thiamine biosynthesis protein ThiC	0
641	COG_CATEGORY	H	H	0
642	COG_FUNCTION	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	2.8e-91
642	COG_CATEGORY	V	V	0
643	COG_FUNCTION	COG3151	Uncharacterized protein YqiB, DUF1249 family	1.4e-71
643	COG_CATEGORY	S	S	0
644	COG_FUNCTION	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	6.6e-90
644	COG_CATEGORY	T	T	0
645	COG_FUNCTION	COG3150	Predicted esterase YcpF, UPF0227 family	9.8e-46
645	COG_CATEGORY	R	R	0
646	COG_FUNCTION	COG0509	Glycine cleavage system H protein (lipoate-binding)	1.4e-56
646	COG_CATEGORY	E	E	0
647	COG_FUNCTION	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	2e-108
647	COG_CATEGORY	T	T	0
648	COG_FUNCTION	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI	1.7e-198
648	COG_CATEGORY	J	J	0
649	COG_FUNCTION	COG3487	Uncharacterized iron-regulated protein	1.2e-19
649	COG_CATEGORY	S	S	0
650	COG_FUNCTION	COG0560	Phosphoserine phosphatase	7.3e-95
650	COG_CATEGORY	E	E	0
651	COG_FUNCTION	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	2.4e-72
651	COG_CATEGORY	V	V	0
652	COG_FUNCTION	COG3605	Signal transduction protein containing GAF and PtsI domains	0
652	COG_CATEGORY	T	T	0
653	COG_FUNCTION	COG1752	Predicted acylesterase/phospholipase RssA, containd patatin domain	8.1e-204
653	COG_CATEGORY	R	R	0
654	COG_FUNCTION	COG3536	Uncharacterized conserved protein, DUF971 family	7.9e-35
654	COG_CATEGORY	S	S	0
655	COG_FUNCTION	COG1220	ATP-dependent protease HslVU (ClpYQ), ATPase subunit	1.5e-200
655	COG_CATEGORY	O	O	0
656	COG_FUNCTION	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit	2e-87
656	COG_CATEGORY	O	O	0
657	COG_FUNCTION	COG3087	Cell division protein FtsN	6.6e-56
657	COG_CATEGORY	D	D	0
658	COG_FUNCTION	COG0018	Arginyl-tRNA synthetase	7.4e-293
658	COG_CATEGORY	J	J	0
659	COG_FUNCTION	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase	1.4e-291
659	COG_CATEGORY	L	L	0
660	COG_FUNCTION	COG0254	Ribosomal protein L31	1.4e-34
660	COG_CATEGORY	J	J	0
661	COG_FUNCTION	COG0281	Malic enzyme	1.8e-211
661	COG_CATEGORY	C	C	0
662	COG_FUNCTION	COG5009	Membrane carboxypeptidase/penicillin-binding protein	0
662	COG_CATEGORY	M	M	0
663	COG_FUNCTION	COG4972	Tfp pilus assembly protein, ATPase PilM	3.6e-160
663	COG_CATEGORY	N!!!W	N!!!W	0
664	COG_FUNCTION	COG3166	Tfp pilus assembly protein PilN	1.4e-78
664	COG_CATEGORY	N!!!W	N!!!W	0
665	COG_FUNCTION	COG3167	Tfp pilus assembly protein PilO	1.2e-91
665	COG_CATEGORY	N!!!W	N!!!W	0
666	COG_FUNCTION	COG3168	Tfp pilus assembly protein PilP	9.7e-77
666	COG_CATEGORY	N!!!W	N!!!W	0
667	COG_FUNCTION	COG4796	Type II secretory pathway, component HofQ	3.4e-279
667	COG_CATEGORY	U	U	0
668	COG_FUNCTION	COG0703	Shikimate kinase	1.4e-83
668	COG_CATEGORY	E	E	0
669	COG_FUNCTION	COG0337	3-dehydroquinate synthetase	1.7e-152
669	COG_CATEGORY	E	E	0
670	COG_FUNCTION	COG3266!!!COG3267	Cell division protein DamX, binds to the septal ring, contains C-terminal SPOR domain!!!Type II secretory pathway, component ExeA (predicted ATPase)	2.6e-98
670	COG_CATEGORY	U!!!D	U!!!D	0
671	COG_FUNCTION	COG0067!!!COG0069!!!COG0070	Glutamate synthase domain 1!!!Glutamate synthase domain 2!!!Glutamate synthase domain 3	0
671	COG_CATEGORY	E	E	0
672	COG_FUNCTION	COG0493	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	5.3e-260
672	COG_CATEGORY	E!!!R	E!!!R	0
673	COG_FUNCTION	COG0407	Uroporphyrinogen-III decarboxylase	1.6e-179
673	COG_CATEGORY	H	H	0
675	COG_FUNCTION	COG1066	Predicted ATP-dependent serine protease	6.6e-231
675	COG_CATEGORY	O	O	0
676	COG_FUNCTION	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	3.6e-300
676	COG_CATEGORY	R	R	0
677	COG_FUNCTION	COG0112	Glycine/serine hydroxymethyltransferase	2.3e-222
677	COG_CATEGORY	E	E	0
678	COG_FUNCTION	COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	6.5e-78
678	COG_CATEGORY	K	K	0
679	COG_FUNCTION	COG0117!!!COG1985	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD!!!Pyrimidine reductase, riboflavin biosynthesis	1.2e-179
679	COG_CATEGORY	H	H	0
680	COG_FUNCTION	COG0108!!!COG0807	3,4-dihydroxy-2-butanone 4-phosphate synthase!!!GTP cyclohydrolase II	3.9e-181
680	COG_CATEGORY	H	H	0
681	COG_FUNCTION	COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	1.9e-73
681	COG_CATEGORY	H	H	0
682	COG_FUNCTION	COG0781	Transcription termination factor NusB	2.2e-69
682	COG_CATEGORY	K	K	0
683	COG_FUNCTION	COG0611	Thiamine monophosphate kinase	5e-105
683	COG_CATEGORY	H	H	0
684	COG_FUNCTION	COG1267	Phosphatidylglycerophosphatase A	6.5e-62
684	COG_CATEGORY	I	I	0
686	COG_FUNCTION	COG3110	Uncharacterized conserved protein YccT, UPF0319 family	3e-43
686	COG_CATEGORY	S	S	0
687	COG_FUNCTION	COG1020	Non-ribosomal peptide synthetase component F	4.2e-218
687	COG_CATEGORY	Q	Q	0
688	COG_FUNCTION	COG0583	DNA-binding transcriptional regulator, LysR family	4.2e-133
688	COG_CATEGORY	K	K	0
689	COG_FUNCTION	COG0435	Glutathionyl-hydroquinone reductase	1.6e-146
689	COG_CATEGORY	C	C	0
690	COG_FUNCTION	COG0142	Geranylgeranyl pyrophosphate synthase	7.1e-139
690	COG_CATEGORY	H	H	0
691	COG_FUNCTION	COG0261	Ribosomal protein L21	1.8e-51
691	COG_CATEGORY	J	J	0
692	COG_FUNCTION	COG0211	Ribosomal protein L27	8.8e-36
692	COG_CATEGORY	J	J	0
693	COG_FUNCTION	COG0536	GTPase involved in cell partioning and DNA repair	1.5e-170
693	COG_CATEGORY	D!!!L	D!!!L	0
694	COG_FUNCTION	COG0263	Glutamate 5-kinase	1.1e-175
694	COG_CATEGORY	E	E	0
695	COG_FUNCTION	COG0268	Ribosomal protein S20	7.9e-32
695	COG_CATEGORY	J	J	0
696	COG_FUNCTION	COG0728	Peptidoglycan biosynthesis protein MviN/MurJ, putative lipid II flippase	1.2e-230
696	COG_CATEGORY	M	M	0
697	COG_FUNCTION	COG0196	FAD synthase	1.4e-126
697	COG_CATEGORY	H	H	0
698	COG_FUNCTION	COG0060	Isoleucyl-tRNA synthetase	0
698	COG_CATEGORY	J	J	0
699	COG_FUNCTION	COG0597	Lipoprotein signal peptidase	2.7e-76
699	COG_CATEGORY	M!!!U	M!!!U	0
700	COG_FUNCTION	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase 2	1.7e-71
700	COG_CATEGORY	O	O	0
701	COG_FUNCTION	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	3.2e-160
701	COG_CATEGORY	I	I	0
702	COG_FUNCTION	COG4970	Tfp pilus assembly protein FimT	7e-21
702	COG_CATEGORY	N!!!W	N!!!W	0
703	COG_FUNCTION	COG4967	Tfp pilus assembly protein PilV	1.2e-14
703	COG_CATEGORY	N!!!W	N!!!W	0
704	COG_FUNCTION	COG4966	Tfp pilus assembly protein PilW	1.6e-27
704	COG_CATEGORY	N!!!W	N!!!W	0
705	COG_FUNCTION	COG4726	Tfp pilus assembly protein PilX	4e-15
705	COG_CATEGORY	N!!!W	N!!!W	0
706	COG_FUNCTION	COG3419	Tfp pilus assembly protein, tip-associated adhesin PilY1	5.7e-272
706	COG_CATEGORY	N!!!W	N!!!W	0
707	COG_FUNCTION	COG4968	Tfp pilus assembly protein PilE	1.8e-15
707	COG_CATEGORY	N!!!W	N!!!W	0
708	COG_FUNCTION	COG4970	Tfp pilus assembly protein FimT	1.6e-15
708	COG_CATEGORY	N!!!W	N!!!W	0
711	COG_FUNCTION	COG4970	Tfp pilus assembly protein FimT	8.1e-17
711	COG_CATEGORY	N!!!W	N!!!W	0
712	COG_FUNCTION	COG4967	Tfp pilus assembly protein PilV	8.9e-18
712	COG_CATEGORY	N!!!W	N!!!W	0
713	COG_FUNCTION	COG4966	Tfp pilus assembly protein PilW	6.3e-27
713	COG_CATEGORY	N!!!W	N!!!W	0
715	COG_FUNCTION	COG3419	Tfp pilus assembly protein, tip-associated adhesin PilY1	5.2e-159
715	COG_CATEGORY	N!!!W	N!!!W	0
716	COG_FUNCTION	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	1.1e-206
716	COG_CATEGORY	T	T	0
717	COG_FUNCTION	COG2205	K+-sensing histidine kinase KdpD	2.5e-200
717	COG_CATEGORY	T	T	0
718	COG_FUNCTION	COG0171!!!COG0388	NH3-dependent NAD+ synthetase!!!Predicted amidohydrolase	9.4e-248
718	COG_CATEGORY	R!!!H	R!!!H	0
719	COG_FUNCTION	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family	6.4e-112
719	COG_CATEGORY	M	M	0
720	COG_FUNCTION	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	2.7e-154
720	COG_CATEGORY	J	J	0
721	COG_FUNCTION	COG1496	Copper oxidase (laccase) domain	5.4e-78
721	COG_CATEGORY	P	P	0
722	COG_FUNCTION	COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA	0
722	COG_CATEGORY	O	O	0
724	COG_FUNCTION	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	0
724	COG_CATEGORY	E!!!H	E!!!H	0
725	COG_FUNCTION	COG0440	Acetolactate synthase, small subunit	4.2e-79
725	COG_CATEGORY	E	E	0
726	COG_FUNCTION	COG0059	Ketol-acid reductoisomerase	2.7e-181
726	COG_CATEGORY	E!!!H	E!!!H	0
727	COG_FUNCTION	COG1183	Phosphatidylserine synthase	1.2e-118
727	COG_CATEGORY	I	I	0
728	COG_FUNCTION	COG1492	Cobyric acid synthase	4.4e-10
728	COG_CATEGORY	H	H	0
729	COG_FUNCTION	COG2109	ATP:corrinoid adenosyltransferase	3.8e-90
729	COG_CATEGORY	H	H	0
730	COG_FUNCTION	COG1797	Cobyrinic acid a,c-diamide synthase	6e-165
730	COG_CATEGORY	H	H	0
731	COG_FUNCTION	COG1120	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	7.2e-102
731	COG_CATEGORY	H!!!P	H!!!P	0
732	COG_FUNCTION	COG0609	ABC-type Fe3+-siderophore transport system, permease component	1.6e-119
732	COG_CATEGORY	P	P	0
733	COG_FUNCTION	COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	6.2e-97
733	COG_CATEGORY	P	P	0
734	COG_FUNCTION	COG1429!!!COG1429	Cobalamin biosynthesis protein CobN, Mg-chelatase!!!Cobalamin biosynthesis protein CobN, Mg-chelatase	0
734	COG_CATEGORY	H	H	0
735	COG_FUNCTION	COG4206	Outer membrane cobalamin receptor protein	2.2e-181
735	COG_CATEGORY	H	H	0
736	COG_FUNCTION	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	4e-92
736	COG_CATEGORY	E	E	0
737	COG_FUNCTION	COG1270	Cobalamin biosynthesis protein CobD/CbiB	2.3e-81
737	COG_CATEGORY	H	H	0
738	COG_FUNCTION	COG2038	NaMN:DMB phosphoribosyltransferase	1.6e-112
738	COG_CATEGORY	H	H	0
739	COG_FUNCTION	COG0406	Broad specificity phosphatase PhoE	2e-62
739	COG_CATEGORY	G	G	0
740	COG_FUNCTION	COG0537	Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase	8e-39
740	COG_CATEGORY	R!!!F!!!G	R!!!F!!!G	0
741	COG_FUNCTION	COG2087	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase	2.9e-54
741	COG_CATEGORY	H	H	0
742	COG_FUNCTION	COG2355	Zn-dependent dipeptidase, microsomal dipeptidase homolog	5e-104
742	COG_CATEGORY	E	E	0
743	COG_FUNCTION	COG5434	Polygalacturonase	5.7e-86
743	COG_CATEGORY	G	G	0
744	COG_FUNCTION	COG3706!!!COG3850!!!COG4564	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain!!!Signal transduction histidine kinase, nitrate/nitrite-specific!!!Signal transduction histidine kinase	6.9e-222
744	COG_CATEGORY	T!!!K	T!!!K	0
745	COG_FUNCTION	COG2905	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains	4.7e-280
745	COG_CATEGORY	T	T	0
746	COG_FUNCTION	COG0847	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease	4.9e-81
746	COG_CATEGORY	L	L	0
747	COG_FUNCTION	COG0590	tRNA(Arg) A34 adenosine deaminase TadA	3.1e-47
747	COG_CATEGORY	J	J	0
749	COG_FUNCTION	COG3152	Uncharacterized membrane protein YhaH, DUF805 family	8.7e-39
749	COG_CATEGORY	S	S	0
750	COG_FUNCTION	COG0225!!!COG0229	Peptide methionine sulfoxide reductase MsrA!!!Peptide methionine sulfoxide reductase MsrB	2.9e-155
750	COG_CATEGORY	O	O	0
751	COG_FUNCTION	COG2205	K+-sensing histidine kinase KdpD	2.1e-150
751	COG_CATEGORY	T	T	0
752	COG_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	3.5e-103
752	COG_CATEGORY	T!!!K	T!!!K	0
754	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	3.4e-73
754	COG_CATEGORY	K	K	0
755	COG_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	2.5e-191
755	COG_CATEGORY	I	I	0
757	COG_FUNCTION	COG1218	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase	7.1e-110
757	COG_CATEGORY	P	P	0
758	COG_FUNCTION	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	1e-64
758	COG_CATEGORY	K	K	0
759	COG_FUNCTION	COG1228	Imidazolonepropionase or related amidohydrolase	5.2e-37
759	COG_CATEGORY	Q	Q	0
760	COG_FUNCTION	COG2135	Putative SOS response-associated peptidase YedK	6e-23
760	COG_CATEGORY	O	O	0
763	COG_FUNCTION	COG1670	Protein N-acetyltransferase, RimJ/RimL family	1e-58
763	COG_CATEGORY	O!!!J	O!!!J	0
765	COG_FUNCTION	COG0733	Na+-dependent transporter, SNF family	1.8e-207
765	COG_CATEGORY	R	R	0
766	COG_FUNCTION	COG0840	Methyl-accepting chemotaxis protein	4.8e-153
766	COG_CATEGORY	T!!!N	T!!!N	0
767	COG_FUNCTION	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	2.3e-125
767	COG_CATEGORY	E!!!R!!!G	E!!!R!!!G	0
768	COG_FUNCTION	COG0302	GTP cyclohydrolase I	3.9e-77
768	COG_CATEGORY	H	H	0
769	COG_FUNCTION	COG0534	Na+-driven multidrug efflux pump	2.9e-189
769	COG_CATEGORY	V	V	0
770	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	1.1e-107
770	COG_CATEGORY	T!!!K	T!!!K	0
771	COG_FUNCTION	COG2206	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	2.9e-131
771	COG_CATEGORY	T	T	0
772	COG_FUNCTION	COG0517	CBS domain	4.9e-60
772	COG_CATEGORY	T	T	0
773	COG_FUNCTION	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	2.6e-74
773	COG_CATEGORY	R!!!H	R!!!H	0
774	COG_FUNCTION	COG1115	Na+/alanine symporter	1.6e-213
774	COG_CATEGORY	E	E	0
775	COG_FUNCTION	COG3391!!!COG3391	DNA-binding beta-propeller fold protein YncE!!!DNA-binding beta-propeller fold protein YncE	3.5e-138
775	COG_CATEGORY	R	R	0
776	COG_FUNCTION	COG1464	ABC-type metal ion transport system, periplasmic component/surface antigen	2.3e-111
776	COG_CATEGORY	P	P	0
777	COG_FUNCTION	COG2011	ABC-type methionine transport system, permease component	3.5e-97
777	COG_CATEGORY	E	E	0
778	COG_FUNCTION	COG1135	ABC-type methionine transport system, ATPase component	1e-148
778	COG_CATEGORY	E	E	0
779	COG_FUNCTION	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	1.4e-188
779	COG_CATEGORY	T	T	0
780	COG_FUNCTION	COG5343	Anti-sigma-K factor RskA	4.3e-69
780	COG_CATEGORY	T	T	0
781	COG_FUNCTION	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	5.8e-69
781	COG_CATEGORY	K	K	0
784	COG_FUNCTION	COG0457	Tetratricopeptide (TPR) repeat	8.5e-33
784	COG_CATEGORY	R	R	0
785	COG_FUNCTION	COG2370	Hydrogenase/urease accessory protein HupE	1.1e-18
785	COG_CATEGORY	O	O	0
787	COG_FUNCTION	COG0154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	8.2e-203
787	COG_CATEGORY	J	J	0
789	COG_FUNCTION	COG0730	Uncharacterized membrane protein YfcA	1.1e-97
789	COG_CATEGORY	S	S	0
790	COG_FUNCTION	COG0811	Biopolymer transport protein ExbB/TolQ	3.3e-41
790	COG_CATEGORY	U	U	0
792	COG_FUNCTION	COG0848	Biopolymer transport protein ExbD	5.8e-34
792	COG_CATEGORY	U	U	0
793	COG_FUNCTION	COG0810	Periplasmic protein TonB, links inner and outer membranes	5.6e-27
793	COG_CATEGORY	M	M	0
794	COG_FUNCTION	COG3157	Type VI protein secretion system component Hcp (secreted cytotoxin)	2.3e-91
794	COG_CATEGORY	U	U	0
796	COG_FUNCTION	COG0243!!!COG1251	Anaerobic selenocysteine-containing dehydrogenase!!!NAD(P)H-nitrite reductase, large subunit	1.2e-273
796	COG_CATEGORY	C	C	0
797	COG_FUNCTION	COG3707	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains	1.8e-50
797	COG_CATEGORY	T!!!K	T!!!K	0
798	COG_FUNCTION	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	1.9e-69
798	COG_CATEGORY	P	P	0
800	COG_FUNCTION	COG0715	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	2.2e-194
800	COG_CATEGORY	P	P	0
801	COG_FUNCTION	COG0600	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	5.4e-110
801	COG_CATEGORY	P	P	0
802	COG_FUNCTION	COG1116	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	1e-110
802	COG_CATEGORY	P	P	0
803	COG_FUNCTION	COG1251	NAD(P)H-nitrite reductase, large subunit	2.1e-87
803	COG_CATEGORY	C	C	0
804	COG_FUNCTION	COG1251	NAD(P)H-nitrite reductase, large subunit	0
804	COG_CATEGORY	C	C	0
805	COG_FUNCTION	COG2146	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	4.4e-41
805	COG_CATEGORY	P!!!Q	P!!!Q	0
806	COG_FUNCTION	COG0243	Anaerobic selenocysteine-containing dehydrogenase	6e-293
806	COG_CATEGORY	C	C	0
807	COG_FUNCTION	COG1309	DNA-binding transcriptional regulator, AcrR family	2e-29
807	COG_CATEGORY	K	K	0
808	COG_FUNCTION	COG1020	Non-ribosomal peptide synthetase component F	8.1e-205
808	COG_CATEGORY	Q	Q	0
809	COG_FUNCTION	COG2314	Uncharacterized membrane protein YozV, TM2 domain	3.4e-63
809	COG_CATEGORY	S	S	0
810	COG_FUNCTION	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	6.6e-157
810	COG_CATEGORY	K	K	0
811	COG_FUNCTION	COG3687	Predicted metal-dependent hydrolase	1.1e-133
811	COG_CATEGORY	R	R	0
812	COG_FUNCTION	COG0121	Predicted glutamine amidotransferase	7.5e-126
812	COG_CATEGORY	R	R	0
813	COG_FUNCTION	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	2.5e-103
813	COG_CATEGORY	T!!!K	T!!!K	0
814	COG_FUNCTION	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	6.4e-133
814	COG_CATEGORY	C	C	0
815	COG_FUNCTION	COG1585	Membrane protein implicated in regulation of membrane protease activity	1.3e-61
815	COG_CATEGORY	O	O	0
